"game_id","season","week","start_date","neutral_site","conference_game","attendance","home_id","home_team","home_conference","home_division","home_points","home_post_win_prob","home_pregame_elo","home_postgame_elo","away_id","away_team","away_conference","away_division","away_points","away_post_win_prob","away_pregame_elo","away_postgame_elo","excitement_index"
302890333,2010,7,"2010-10-17T01:00:00.000Z",FALSE,TRUE,0,333,"Alabama","SEC","fbs",23,0.728678661024806,2013,2010,145,"Ole Miss","SEC","fbs",10,0.271321338975194,1646,1649,3.829481043
302890264,2010,7,"2010-10-17T02:15:00.000Z",FALSE,TRUE,0,264,"Washington","Pac-10","fbs",35,0.765165553638093,1465,1470,204,"Oregon State","Pac-10","fbs",34,0.234834446361907,1618,1613,3.829481043
302890278,2010,7,"2010-10-17T02:30:00.000Z",FALSE,TRUE,0,278,"Fresno State","Western Athletic","fbs",33,0.665085138294953,1412,1422,166,"New Mexico State","Western Athletic","fbs",10,0.334914861705047,956,946,3.829481043
302890062,2010,7,"2010-10-17T03:30:00.000Z",FALSE,TRUE,0,62,"Hawai'i","Western Athletic","fbs",27,0.959257441800041,1417,1441,2440,"Nevada","Western Athletic","fbs",21,0.0407425581999593,1725,1701,3.829481043
302942483,2010,8,"2010-10-22T01:00:00.000Z",FALSE,TRUE,0,2483,"Oregon","Pac-10","fbs",60,0.999672111840572,1995,2071,26,"UCLA","Pac-10","fbs",13,0.000327888159428302,1520,1444,3.829481043
302952132,2010,8,"2010-10-23T00:00:00.000Z",FALSE,TRUE,0,2132,"Cincinnati","Big East","fbs",30,0.774681763716827,1669,1640,58,"South Florida","Big East","fbs",38,0.225318236283173,1513,1542,3.829481043
302960277,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,277,"West Virginia","Big East","fbs",14,0.695386252417303,1725,1688,183,"Syracuse","Big East","fbs",19,0.304613747582697,1355,1392,3.829481043
302960356,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,356,"Illinois","Big Ten","fbs",43,0.995882158964562,1533,1595,84,"Indiana","Big Ten","fbs",13,0.00411784103543755,1379,1317,3.829481043
302960221,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,221,"Pittsburgh","Big East","fbs",41,0.9987285470236,1684,1718,164,"Rutgers","Big East","fbs",21,0.00127145297639975,1562,1528,3.829481043
302960259,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,259,"Virginia Tech","ACC","fbs",44,0.999777846596422,1876,1911,150,"Duke","ACC","fbs",7,0.000222153403577563,1300,1265,3.829481043
302962426,2010,8,"2010-10-23T16:00:00.000Z",TRUE,FALSE,0,2426,"Navy","FBS Independents","fbs",35,0.945972534177125,1598,1651,87,"Notre Dame","FBS Independents","fbs",17,0.054027465822875,1643,1590,3.829481043
302962084,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,2084,"Buffalo","Mid-American","fbs",0,0.0522297371845221,1241,1154,218,"Temple","Mid-American","fbs",42,0.947770262815478,1525,1612,3.829481043
302960077,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,77,"Northwestern","Big Ten","fbs",27,0.527330159966933,1522,1520,127,"Michigan State","Big Ten","fbs",35,0.472669840033067,1701,1703,3.829481043
302960251,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,251,"Texas","Big 12","fbs",21,0.478886532176768,1805,1748,66,"Iowa State","Big 12","fbs",28,0.521113467823232,1313,1370,3.829481043
302960194,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,194,"Ohio State","Big Ten","fbs",49,0.999984825841039,1908,1997,2509,"Purdue","Big Ten","fbs",0,1.51741589607957e-05,1477,1388,3.829481043
302960135,2010,8,"2010-10-23T16:00:00.000Z",FALSE,TRUE,0,135,"Minnesota","Big Ten","fbs",21,0.636853487077191,1419,1412,213,"Penn State","Big Ten","fbs",33,0.363146512922809,1637,1644,3.829481043
302960008,2010,8,"2010-10-23T16:30:00.000Z",FALSE,TRUE,0,8,"Arkansas","SEC","fbs",38,0.510163282050145,1673,1699,145,"Ole Miss","SEC","fbs",24,0.489836717949855,1649,1623,3.829481043
302962032,2010,8,"2010-10-23T17:00:00.000Z",FALSE,TRUE,0,2032,"Arkansas State","Sun Belt","fbs",37,0.837974618183935,1281,1327,2226,"Florida Atlantic","Sun Belt","fbs",16,0.162025381816065,1243,1197,3.829481043
302960103,2010,8,"2010-10-23T17:00:00.000Z",FALSE,TRUE,0,103,"Boston College","ACC","fbs",21,0.488439676612223,1444,1437,120,"Maryland","ACC","fbs",24,0.511560323387777,1397,1404,3.829481043
302960193,2010,8,"2010-10-23T17:00:00.000Z",FALSE,TRUE,0,193,"Miami (OH)","Mid-American","fbs",13,0.478603388821305,1188,1164,195,"Ohio","Mid-American","fbs",34,0.521396611178695,1465,1489,3.829481043
302960252,2010,8,"2010-10-23T18:00:00.000Z",FALSE,TRUE,0,252,"BYU","Mountain West","fbs",25,0.777377561270546,1490,1485,2751,"Wyoming","Mountain West","fbs",20,0.222622438729454,1238,1243,3.829481043
302960189,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,189,"Bowling Green","Mid-American","fbs",6,0.17213496724358,1296,1230,2309,"Kent State","Mid-American","fbs",30,0.82786503275642,1280,1346,3.829481043
302960002,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,2,"Auburn","SEC","fbs",24,0.98304782946727,1785,1794,99,"LSU","SEC","fbs",17,0.0169521705327303,1784,1775,3.829481043
302962294,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,2294,"Iowa","Big Ten","fbs",30,0.629812581017769,1855,1847,275,"Wisconsin","Big Ten","fbs",31,0.370187418982231,1722,1730,3.829481043
302960197,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,197,"Oklahoma State","Big 12","fbs",41,0.679294078930913,1826,1812,158,"Nebraska","Big 12","fbs",51,0.320705921069087,1910,1924,3.829481043
302960228,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,228,"Clemson","ACC","fbs",27,0.729475587436139,1716,1740,59,"Georgia Tech","ACC","fbs",13,0.270524412563861,1663,1639,3.829481043
302962006,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,2006,"Akron","Mid-American","fbs",10,0.167189147959566,1037,934,2711,"Western Michigan","Mid-American","fbs",56,0.832810852040434,1308,1411,3.829481043
302960239,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,239,"Baylor","Big 12","fbs",47,0.967970415515605,1604,1610,2306,"Kansas State","Big 12","fbs",42,0.0320295844843951,1621,1615,3.829481043
302962567,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,2567,"SMU","Conference USA","fbs",20,0.420647334983738,1520,1461,248,"Houston","Conference USA","fbs",45,0.579352665016262,1583,1642,3.829481043
302960025,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,25,"California","Pac-10","fbs",50,0.874229739481307,1592,1677,9,"Arizona State","Pac-10","fbs",17,0.125770260518693,1543,1458,3.829481043
302960097,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,97,"Louisville","Big East","fbs",26,0.988001660365183,1518,1593,41,"Connecticut","Big East","fbs",0,0.0119983396348172,1585,1510,3.829481043
302962116,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,2116,"UCF","Conference USA","fbs",41,0.994638700918305,1595,1616,242,"Rice","Conference USA","fbs",14,0.00536129908169536,1149,1128,3.829481043
302960038,2010,8,"2010-10-23T19:30:00.000Z",FALSE,TRUE,0,38,"Colorado","Big 12","fbs",24,0.342669336630399,1362,1377,2641,"Texas Tech","Big 12","fbs",27,0.657330663369601,1703,1688,3.829481043
302962459,2010,8,"2010-10-23T20:00:00.000Z",FALSE,TRUE,0,2459,"Northern Illinois","Mid-American","fbs",33,0.925296349838036,1605,1659,2117,"Central Michigan","Mid-American","fbs",7,0.0747036501619639,1496,1442,3.829481043
302960151,2010,8,"2010-10-23T20:15:00.000Z",FALSE,TRUE,0,151,"East Carolina","Conference USA","fbs",37,0.991884549486296,1530,1568,276,"Marshall","Conference USA","fbs",10,0.00811545051370366,1244,1206,3.829481043
302962393,2010,8,"2010-10-23T20:30:00.000Z",FALSE,TRUE,0,2393,"Middle Tennessee","Sun Belt","fbs",38,0.99894316410769,1366,1417,2433,"Louisiana Monroe","Sun Belt","fbs",10,0.00105683589230954,1176,1125,3.829481043
302960328,2010,8,"2010-10-23T21:00:00.000Z",FALSE,TRUE,0,328,"Utah State","Western Athletic","fbs",7,0.174968531984117,1282,1191,62,"Hawai'i","Western Athletic","fbs",45,0.825031468015883,1441,1532,3.829481043
302960309,2010,8,"2010-10-23T21:00:00.000Z",FALSE,TRUE,0,309,"Louisiana","Sun Belt","fbs",21,0.436963100574363,1178,1067,98,"Western Kentucky","Sun Belt","fbs",54,0.563036899425637,1069,1180,3.829481043
302960024,2010,8,"2010-10-23T21:00:00.000Z",FALSE,TRUE,0,24,"Stanford","Pac-10","fbs",38,0.987994494666779,1854,1825,265,"Washington State","Pac-10","fbs",28,0.0120055053332212,1098,1127,3.829481043
302960070,2010,8,"2010-10-23T21:00:00.000Z",FALSE,TRUE,0,70,"Idaho","Western Athletic","fbs",37,0.837974618183935,1361,1375,166,"New Mexico State","Western Athletic","fbs",14,0.162025381816065,946,932,3.829481043
302960254,2010,8,"2010-10-23T22:00:00.000Z",FALSE,TRUE,0,254,"Utah","Mountain West","fbs",59,0.919402812659925,1897,1972,36,"Colorado State","Mountain West","fbs",6,0.0805971873400753,1264,1189,3.829481043
302960258,2010,8,"2010-10-23T22:00:00.000Z",FALSE,FALSE,0,258,"Virginia","ACC","fbs",48,0.96801356201506,1351,1378,2199,"Eastern Michigan","Mid-American","fbs",21,0.0319864379849398,957,930,3.829481043
302962649,2010,8,"2010-10-23T23:00:00.000Z",FALSE,TRUE,0,2649,"Toledo","Mid-American","fbs",31,0.799068205089732,1306,1311,2050,"Ball State","Mid-American","fbs",24,0.200931794910268,1222,1217,3.829481043
302962305,2010,8,"2010-10-23T23:00:00.000Z",FALSE,TRUE,0,2305,"Kansas","Big 12","fbs",10,0.132932209417911,1232,1171,245,"Texas A&M","Big 12","fbs",45,0.867067790582089,1546,1607,3.829481043
302962633,2010,8,"2010-10-23T23:00:00.000Z",FALSE,TRUE,0,2633,"Tennessee","SEC","fbs",10,0.195031024325402,1511,1483,333,"Alabama","SEC","fbs",41,0.804968975674598,2010,2038,3.829481043
302960238,2010,8,"2010-10-23T23:00:00.000Z",FALSE,TRUE,0,238,"Vanderbilt","SEC","fbs",7,0.290811479919244,1407,1403,2579,"South Carolina","SEC","fbs",21,0.709188520080756,1715,1719,3.829481043
302960344,2010,8,"2010-10-23T23:00:00.000Z",FALSE,FALSE,0,344,"Mississippi State","SEC","fbs",29,0.89221356982705,1676,1667,5,"UAB","Conference USA","fbs",24,0.10778643017295,1316,1325,3.829481043
302960096,2010,8,"2010-10-23T23:30:00.000Z",FALSE,TRUE,0,96,"Kentucky","SEC","fbs",31,0.572495646878974,1597,1588,61,"Georgia","SEC","fbs",44,0.427504353121026,1811,1820,3.829481043
302962390,2010,8,"2010-10-23T23:30:00.000Z",FALSE,TRUE,0,2390,"Miami","ACC","fbs",33,0.978389134483431,1652,1719,153,"North Carolina","ACC","fbs",10,0.0216108655165687,1746,1679,3.829481043
302960023,2010,8,"2010-10-24T00:00:00.000Z",FALSE,TRUE,0,23,"San José State","Western Athletic","fbs",18,0.437652974416794,1050,1050,278,"Fresno State","Western Athletic","fbs",33,0.562347025583206,1422,1422,3.829481043
302960142,2010,8,"2010-10-24T00:00:00.000Z",FALSE,TRUE,0,142,"Missouri","Big 12","fbs",36,0.985513611214336,1745,1778,201,"Oklahoma","Big 12","fbs",27,0.0144863887856636,2003,1970,3.829481043
302962628,2010,8,"2010-10-24T00:00:00.000Z",FALSE,TRUE,0,2628,"TCU","Mountain West","fbs",38,0.993248611779829,1998,2045,2005,"Air Force","Mountain West","fbs",7,0.0067513882201713,1692,1645,3.829481043
302962638,2010,8,"2010-10-24T01:05:00.000Z",FALSE,TRUE,0,2638,"UTEP","Conference USA","fbs",24,0.601200937894567,1396,1348,2655,"Tulane","Conference USA","fbs",34,0.398799062105433,1112,1160,3.829481043
302960167,2010,8,"2010-10-24T02:00:00.000Z",FALSE,TRUE,0,167,"New Mexico","Mountain West","fbs",20,0.321094062621143,978,993,21,"San Diego State","Mountain West","fbs",30,0.678905937378857,1430,1415,3.829481043
302960012,2010,8,"2010-10-24T02:15:00.000Z",FALSE,TRUE,0,12,"Arizona","Pac-10","fbs",44,0.9621189629026,1671,1727,264,"Washington","Pac-10","fbs",14,0.0378810370973999,1470,1414,3.829481043
302990068,2010,9,"2010-10-27T00:00:00.000Z",FALSE,TRUE,0,68,"Boise State","Western Athletic","fbs",49,0.954242729854339,2037,2045,2348,"Louisiana Tech","Western Athletic","fbs",20,0.0457572701456613,1403,1395,3.829481043
303010152,2010,9,"2010-10-28T23:30:00.000Z",FALSE,TRUE,0,152,"NC State","ACC","fbs",28,0.498675172694252,1591,1600,52,"Florida State","ACC","fbs",24,0.501324827305748,1790,1781,3.829481043
303020041,2010,9,"2010-10-30T00:00:00.000Z",FALSE,TRUE,0,41,"Connecticut","Big East","fbs",16,0.476536229331108,1510,1513,277,"West Virginia","Big East","fbs",13,0.523463770668892,1688,1685,3.829481043
303032711,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,2711,"Western Michigan","Mid-American","fbs",21,0.370307188775649,1411,1416,2459,"Northern Illinois","Mid-American","fbs",28,0.629692811224351,1659,1654,3.829481043
303030221,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,221,"Pittsburgh","Big East","fbs",20,0.950580178387303,1718,1744,97,"Louisville","Big East","fbs",3,0.0494198216126973,1593,1567,3.829481043
303032132,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,2132,"Cincinnati","Big East","fbs",7,0.181275236329567,1640,1544,183,"Syracuse","Big East","fbs",31,0.818724763670433,1392,1488,3.829481043
303030356,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,356,"Illinois","Big Ten","fbs",44,0.969264526357626,1595,1663,2509,"Purdue","Big Ten","fbs",10,0.0307354736423743,1388,1320,3.829481043
303032572,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,2572,"Southern Mississippi","Conference USA","fbs",49,0.848169766593602,1539,1527,5,"UAB","Conference USA","fbs",50,0.151830233406398,1325,1337,3.829481043
303032306,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,2306,"Kansas State","Big 12","fbs",14,0.18652680701147,1615,1611,197,"Oklahoma State","Big 12","fbs",24,0.81347319298853,1812,1816,3.829481043
303030258,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,258,"Virginia","ACC","fbs",24,0.796038797112008,1378,1398,2390,"Miami","ACC","fbs",19,0.203961202887992,1719,1699,3.829481043
303030084,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,84,"Indiana","Big Ten","fbs",17,0.478851918444599,1317,1324,77,"Northwestern","Big Ten","fbs",20,0.521148081555401,1520,1513,3.829481043
303030103,2010,9,"2010-10-30T16:00:00.000Z",FALSE,TRUE,0,103,"Boston College","ACC","fbs",16,0.361451194681423,1437,1461,228,"Clemson","ACC","fbs",10,0.638548805318577,1740,1716,3.829481043
303032579,2010,9,"2010-10-30T16:21:00.000Z",FALSE,TRUE,0,2579,"South Carolina","SEC","fbs",38,0.737811720254256,1719,1728,2633,"Tennessee","SEC","fbs",24,0.262188279745744,1483,1474,3.829481043
303030218,2010,9,"2010-10-30T17:00:00.000Z",FALSE,TRUE,0,218,"Temple","Mid-American","fbs",30,0.998866646769294,1612,1619,2006,"Akron","Mid-American","fbs",0,0.00113335323070574,934,927,3.829481043
303030066,2010,9,"2010-10-30T18:00:00.000Z",FALSE,TRUE,0,66,"Iowa State","Big 12","fbs",28,0.838338970334527,1370,1377,2305,"Kansas","Big 12","fbs",16,0.161661029665473,1171,1164,3.829481043
303032751,2010,9,"2010-10-30T18:00:00.000Z",FALSE,TRUE,0,2751,"Wyoming","Mountain West","fbs",38,0.720135618027474,1243,1237,21,"San Diego State","Mountain West","fbs",48,0.279864381972526,1415,1421,3.829481043
303030195,2010,9,"2010-10-30T18:00:00.000Z",FALSE,FALSE,0,195,"Ohio","Mid-American","fbs",38,0.710257354333909,1489,1477,309,"Louisiana","Sun Belt","fbs",31,0.289742645666091,1067,1079,3.829481043
303030087,2010,9,"2010-10-30T18:30:00.000Z",FALSE,FALSE,0,87,"Notre Dame","FBS Independents","fbs",27,0.558829452225024,1590,1587,202,"Tulsa","Conference USA","fbs",28,0.441170547774976,1558,1561,3.829481043
303030098,2010,9,"2010-10-30T19:00:00.000Z",FALSE,TRUE,0,98,"Western Kentucky","Sun Belt","fbs",6,0.385877339494069,1180,1095,249,"North Texas","Sun Belt","fbs",33,0.614122660505931,1096,1181,3.829481043
303030276,2010,9,"2010-10-30T19:00:00.000Z",FALSE,TRUE,0,276,"Marshall","Conference USA","fbs",16,0.524784063481967,1206,1213,2638,"UTEP","Conference USA","fbs",12,0.475215936518033,1348,1341,3.829481043
303030245,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,245,"Texas A&M","Big 12","fbs",45,0.974552962822732,1607,1656,2641,"Texas Tech","Big 12","fbs",27,0.0254470371772675,1688,1639,3.829481043
303030120,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,120,"Maryland","ACC","fbs",62,0.999380265053712,1404,1542,154,"Wake Forest","ACC","fbs",14,0.000619734946287531,1344,1206,3.829481043
303030026,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,26,"UCLA","Pac-10","fbs",21,0.298371584326829,1444,1450,12,"Arizona","Pac-10","fbs",29,0.701628415673171,1727,1721,3.829481043
303030061,2010,9,"2010-10-30T19:30:00.000Z",TRUE,TRUE,0,61,"Georgia","SEC","fbs",31,0.577656104755022,1820,1823,57,"Florida","SEC","fbs",34,0.422343895244978,1890,1887,3.829481043
303030204,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,204,"Oregon State","Pac-10","fbs",35,0.992663928083192,1613,1694,25,"California","Pac-10","fbs",7,0.00733607191680763,1677,1596,3.829481043
303032309,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,2309,"Kent State","Mid-American","fbs",33,0.994048730866795,1346,1377,2050,"Ball State","Mid-American","fbs",14,0.00595126913320543,1217,1186,3.829481043
303032433,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,2433,"Louisiana Monroe","Sun Belt","fbs",28,0.845829611782049,1125,1198,2653,"Troy","Sun Belt","fbs",14,0.154170388217951,1573,1500,3.829481043
303032294,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,2294,"Iowa","Big Ten","fbs",37,0.997615594724792,1847,1913,127,"Michigan State","Big Ten","fbs",6,0.002384405275208,1703,1637,3.829481043
303032655,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,2655,"Tulane","Conference USA","fbs",17,0.44561352005624,1160,1156,2567,"SMU","Conference USA","fbs",31,0.55438647994376,1461,1465,3.829481043
303032426,2010,9,"2010-10-30T19:30:00.000Z",FALSE,FALSE,0,2426,"Navy","FBS Independents","fbs",31,0.654468310234343,1651,1620,150,"Duke","ACC","fbs",34,0.345531689765657,1265,1296,3.829481043
303030158,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,158,"Nebraska","Big 12","fbs",31,0.72877961452758,1924,1940,142,"Missouri","Big 12","fbs",17,0.27122038547242,1778,1762,3.829481043
303032116,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,2116,"UCF","Conference USA","fbs",49,0.911074351372691,1616,1640,151,"East Carolina","Conference USA","fbs",35,0.0889256486273087,1568,1544,3.829481043
303032117,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,2117,"Central Michigan","Mid-American","fbs",14,0.491455745255499,1442,1424,189,"Bowling Green","Mid-American","fbs",17,0.508544254744501,1230,1248,3.829481043
303032084,2010,9,"2010-10-30T19:30:00.000Z",FALSE,TRUE,0,2084,"Buffalo","Mid-American","fbs",9,0.870609762282972,1154,1129,193,"Miami (OH)","Mid-American","fbs",21,0.129390237717028,1164,1189,3.829481043
303032199,2010,9,"2010-10-30T20:00:00.000Z",FALSE,TRUE,0,2199,"Eastern Michigan","Mid-American","fbs",7,0.633662550141551,930,877,2649,"Toledo","Mid-American","fbs",42,0.366337449858449,1311,1364,3.829481043
303032226,2010,9,"2010-10-30T20:00:00.000Z",FALSE,TRUE,0,2226,"Florida Atlantic","Sun Belt","fbs",21,0.837974618183935,1197,1226,2229,"Florida International","Sun Belt","fbs",9,0.162025381816065,1279,1250,3.829481043
303030166,2010,9,"2010-10-30T20:00:00.000Z",FALSE,TRUE,0,166,"New Mexico State","Western Athletic","fbs",29,0.502762254325904,932,934,23,"San José State","Western Athletic","fbs",27,0.497237745674096,1050,1048,3.829481043
303030145,2010,9,"2010-10-30T22:00:00.000Z",FALSE,TRUE,0,145,"Ole Miss","SEC","fbs",31,0.25142855626798,1623,1591,2,"Auburn","SEC","fbs",51,0.74857144373202,1794,1826,3.829481043
303030036,2010,9,"2010-10-30T22:00:00.000Z",FALSE,TRUE,0,36,"Colorado State","Mountain West","fbs",38,0.991886720665488,1189,1227,167,"New Mexico","Mountain West","fbs",14,0.00811327933451211,993,955,3.829481043
303030264,2010,9,"2010-10-30T23:00:00.000Z",FALSE,TRUE,0,264,"Washington","Pac-10","fbs",0,0.00756734674010136,1414,1346,24,"Stanford","Pac-10","fbs",41,0.992432653259899,1825,1893,3.829481043
303030251,2010,9,"2010-10-30T23:00:00.000Z",FALSE,TRUE,0,251,"Texas","Big 12","fbs",22,0.915749774469858,1748,1721,239,"Baylor","Big 12","fbs",30,0.0842502255301416,1610,1637,3.829481043
303030009,2010,9,"2010-10-30T23:00:00.000Z",FALSE,TRUE,0,9,"Arizona State","Pac-10","fbs",42,0.997728458784412,1458,1537,265,"Washington State","Pac-10","fbs",0,0.00227154121558848,1127,1048,3.829481043
303030235,2010,9,"2010-10-30T23:00:00.000Z",FALSE,TRUE,0,235,"Memphis","Conference USA","fbs",17,0.423560064543408,975,943,248,"Houston","Conference USA","fbs",56,0.576439935456592,1642,1674,3.829481043
303030008,2010,9,"2010-10-30T23:00:00.000Z",FALSE,TRUE,0,8,"Arkansas","SEC","fbs",49,0.999866517007961,1699,1760,238,"Vanderbilt","SEC","fbs",14,0.000133482992039413,1403,1342,3.829481043
303030344,2010,9,"2010-10-30T23:00:00.000Z",FALSE,TRUE,0,344,"Mississippi State","SEC","fbs",24,0.54586890905311,1667,1672,96,"Kentucky","SEC","fbs",17,0.45413109094689,1588,1583,3.829481043
303032005,2010,9,"2010-10-30T23:30:00.000Z",FALSE,TRUE,0,2005,"Air Force","Mountain West","fbs",23,0.627249177326595,1645,1658,254,"Utah","Mountain West","fbs",28,0.372750822673405,1972,1959,3.829481043
303030030,2010,9,"2010-10-31T00:00:00.000Z",FALSE,TRUE,0,30,"USC","Pac-10","fbs",32,0.21759475910166,1798,1774,2483,"Oregon","Pac-10","fbs",53,0.78240524089834,2071,2095,3.829481043
303030213,2010,9,"2010-10-31T00:00:00.000Z",FALSE,TRUE,0,213,"Penn State","Big Ten","fbs",41,0.838223308082321,1644,1659,130,"Michigan","Big Ten","fbs",31,0.161776691917679,1611,1596,3.829481043
303030135,2010,9,"2010-10-31T00:00:00.000Z",FALSE,TRUE,0,135,"Minnesota","Big Ten","fbs",10,0.369236621652047,1412,1362,194,"Ohio State","Big Ten","fbs",52,0.630763378347953,1997,2047,3.829481043
303030201,2010,9,"2010-10-31T01:15:00.000Z",FALSE,TRUE,0,201,"Oklahoma","Big 12","fbs",43,0.999004659561004,1970,1992,38,"Colorado","Big 12","fbs",10,0.000995340438995851,1377,1355,3.829481043
303032440,2010,9,"2010-10-31T02:30:00.000Z",FALSE,TRUE,0,2440,"Nevada","Western Athletic","fbs",56,0.993483336728703,1701,1690,328,"Utah State","Western Athletic","fbs",42,0.00651666327129719,1191,1202,3.829481043
303032439,2010,9,"2010-10-31T03:00:00.000Z",FALSE,TRUE,0,2439,"UNLV","Mountain West","fbs",6,0.0615678484843813,1129,1116,2628,"TCU","Mountain West","fbs",48,0.938432151515619,2045,2058,3.829481043
303030062,2010,9,"2010-10-31T03:30:00.000Z",FALSE,TRUE,0,62,"Hawai'i","Western Athletic","fbs",45,0.837974618183935,1532,1610,70,"Idaho","Western Athletic","fbs",10,0.162025381816065,1375,1297,3.829481043
303062032,2010,10,"2010-11-02T23:00:00.000Z",FALSE,TRUE,0,2032,"Arkansas State","Sun Belt","fbs",51,0.922542162684155,1327,1408,2393,"Middle Tennessee","Sun Belt","fbs",24,0.077457837315845,1417,1336,3.829481043
303070058,2010,10,"2010-11-03T23:00:00.000Z",FALSE,TRUE,0,58,"South Florida","Big East","fbs",28,0.360990474250925,1542,1542,164,"Rutgers","Big East","fbs",27,0.639009525749075,1528,1528,3.829481043
303080259,2010,10,"2010-11-04T23:30:00.000Z",FALSE,TRUE,0,259,"Virginia Tech","ACC","fbs",28,0.912661335716141,1911,1906,59,"Georgia Tech","ACC","fbs",21,0.0873386642838592,1639,1644,3.829481043
303080195,2010,10,"2010-11-04T23:30:00.000Z",FALSE,TRUE,0,195,"Ohio","Mid-American","fbs",34,0.825118148301168,1477,1483,2084,"Buffalo","Mid-American","fbs",17,0.174881851698832,1129,1123,3.829481043
303092117,2010,10,"2010-11-05T22:00:00.000Z",FALSE,TRUE,0,2117,"Central Michigan","Mid-American","fbs",26,0.710598974020396,1424,1427,2711,"Western Michigan","Mid-American","fbs",22,0.289401025979604,1416,1413,3.829481043
303090248,2010,10,"2010-11-06T00:00:00.000Z",FALSE,TRUE,0,248,"Houston","Conference USA","fbs",33,0.869090331750825,1674,1658,2116,"UCF","Conference USA","fbs",40,0.130909668249175,1640,1656,3.829481043
303100130,2010,10,"2010-11-06T16:00:00.000Z",FALSE,TRUE,0,130,"Michigan","Big Ten","fbs",67,0.929468240910175,1596,1597,356,"Illinois","Big Ten","fbs",65,0.0705317590898247,1663,1662,3.829481043
303102390,2010,10,"2010-11-06T16:00:00.000Z",FALSE,TRUE,0,2390,"Miami","ACC","fbs",26,0.886984147472977,1699,1699,120,"Maryland","ACC","fbs",20,0.113015852527023,1542,1542,3.829481043
303100084,2010,10,"2010-11-06T16:00:00.000Z",FALSE,TRUE,0,84,"Indiana","Big Ten","fbs",13,0.419234401247004,1324,1352,2294,"Iowa","Big Ten","fbs",18,0.580765598752996,1913,1885,3.829481043
303100228,2010,10,"2010-11-06T16:00:00.000Z",FALSE,TRUE,0,228,"Clemson","ACC","fbs",14,0.407498750957125,1716,1713,152,"NC State","ACC","fbs",13,0.592501249042875,1600,1603,3.829481043
303100349,2010,10,"2010-11-06T16:00:00.000Z",FALSE,FALSE,0,349,"Army","FBS Independents","fbs",22,0.734333787715373,1395,1373,2005,"Air Force","Mountain West","fbs",42,0.265666212284627,1658,1680,3.829481043
303100127,2010,10,"2010-11-06T16:00:00.000Z",FALSE,TRUE,0,127,"Michigan State","Big Ten","fbs",31,0.847588671146384,1637,1665,135,"Minnesota","Big Ten","fbs",8,0.152411328853616,1362,1334,3.829481043
303102509,2010,10,"2010-11-06T16:00:00.000Z",FALSE,TRUE,0,2509,"Purdue","Big Ten","fbs",13,0.420520105556731,1320,1309,275,"Wisconsin","Big Ten","fbs",34,0.579479894443269,1730,1741,3.829481043
